Scraping_Date,Type,Description,Bedrooms,Bathrooms,Area,Down Payment,Location,Price
2025-03-31,Apartment,"With installments over 10 years and only a 5% down payment, contract now and own your apartment in the most prime location in the Golden Square Exte",3,2,152 Sq. M.,"Down payment: EGP 522,650","New Cairo, Cairo","10,453,000"
2025-03-31,Villa,Villa for sale in Lugar Compound with 0% down payment and 10-year installments for a limited period - New Zayed,5,4,255 Sq. M.,0% Down Payment,"Lugar, Sheikh Zayed, Giza","29,322,486"
2025-03-31,Chalet,Pay the lowest down payment for a chalet for sale on the sea in the most beautiful villages on the North Coast,1,1,72 Sq. M.,N/A,"North Coast, Matruh","1,500,000"
2025-03-31,Villa,"Standalone for sale, double view, best division in Hyde Park Compound",4,3,240 Sq. M.,"Down payment: EGP 1,650,000","Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","25,080,000"
2025-03-31,Villa,"Townhouse villa 260 meters at the best price in the market, exceptional location in Sheikh Zayed, minutes from Mall of Egypt",3,3,260 Sq. M.,"Down payment: EGP 1,100,000","Sheikh Zayed, Giza","17,900,000"
2025-03-31,Villa,Stand alone for sale in the best location in Cairo in Hyde Park Central near Madinaty and the American University,6,5,330 Sq. M.,"Down payment: EGP 2,225,000","Hyde Park Central, New Cairo, Cairo","44,500,000"
2025-03-31,Villa,"In the most distinguished location in the Administrative Capital, a 220-square-meter villa for sale in El Bosco Compound",4,3,220 Sq. M.,N/A,"IL Bosco, New Capital City, Cairo","15,000,000"
2025-03-31,Apartment,Apartment-private garden -fully finished --over 5 years,2,2,164 Sq. M.,"Down payment: EGP 3,396,000","New Cairo, Cairo","16,980,000"
2025-03-31,Apartment,"Apartment for sale in a prime location in Village West, Sheikh Zayed, below market price, with installments over 5 years",3,3,149 Sq. M.,"Down payment: EGP 3,620,000","Village West Compound, Sheikh Zayed, Giza","10,000,000"
2025-03-31,Apartment,Ready-to-move-in apartment in the Fifth Settlement - (Delivery now) - Prime location close to the South 90th Street - Installments available.,2,2,133 Sq. M.,"Down payment: EGP 835,500","5th Settlement, New Cairo, Cairo","10,026,000"
2025-03-31,Apartment,"An opportunity that won't be repeated! Apartment for sale in the Fifth Settlement with immediate delivery, close to the American University.",2,2,135 Sq. M.,"Down payment: EGP 684,314","5th Settlement, New Cairo, Cairo","8,211,769"
2025-03-31,Apartment,"**With installments over 10 years and only a 5% down payment, contract now and own your apartment in the most prime location in the Golden Square Exte",3,2,152 Sq. M.,"Down payment: EGP 504,000","Rosail City, Mostakbal City, Cairo","10,080,000"
2025-03-31,Hotel Apartment,Service Apartment for Sale in Marassi – Full Sea View,3,3,217 Sq. M.,N/A,"Marassi, North Coast, Matruh","148,000,000"
2025-03-31,Chalet,Chalet for Sale in Marassi – Directly on Swimmable Lagoon with Marina View,3,3,225 Sq. M.,"Down payment: EGP 38,500,000","Marassi, North Coast, Matruh","49,000,000"
2025-03-31,Apartment,"Ground floor apartment with garden, ultra super deluxe finishing, at the lowest price in the market",3,3,156 Sq. M.,N/A,"5th Settlement, New Cairo, Cairo","10,000,000"
2025-03-31,Apartment,Apt 73 Sqm+36 Private Roof Area with Private Beach,1,1,109 Sq. M.,"Down payment: EGP 1,013,684","Hurghada, Red Sea","4,054,736"
2025-03-31,Apartment,"With installments over 10 years and only a 5% down payment, contract now and own your apartment in the most prime location in the Golden Square Exte",3,2,151 Sq. M.,"Down payment: EGP 522,650","5th Settlement, New Cairo, Cairo","10,453,000"
2025-03-31,Apartment,🔔 Own Your Apartment with Zero Down Payment & Installments up to 9 Years – In the Most Prime Location of Mostakbal City! 🏡✨,2,2,120 Sq. M.,"Down payment: EGP 66,676","La Mirada, Mostakbal City, Cairo","6,667,677"
2025-03-31,Apartment,🔔 Receive your apartment with only 10% down payment in the best location of Mostakbal City – before it’s too late! ⏳🔥,3,2,143 Sq. M.,"Down payment: EGP 877,800","La Mirada, Mostakbal City, Cairo","8,778,000"
2025-03-31,Chalet,"The easiest payment system in Ain Sokhna, chalet for sale (3 rooms), lowest price, directly on the sea",3,1,130 Sq. M.,N/A,"Ain Sukhna, Suez","1,200,000"
2025-03-31,Villa,Luxurious Standalone villa For Sale with Living room in the garden,3,2,290 Sq. M.,N/A,"Mivida Compound, 5th Settlement, New Cairo, Cairo","47,000,000"
2025-03-31,Apartment,Apartment for sale in a high-end and quiet residential community in the Fifth Settlement - Book quickly!! Special price.,3,3,127 Sq. M.,"Down payment: EGP 793,750","5th Settlement, New Cairo, Cairo","5,953,125"
2025-03-31,Apartment,with 12 years installments your apartment in front of JW Marriott zero down payment,3,2,156 Sq. M.,N/A,"Taj City Compound, 1st Settlement, New Cairo, Cairo","6,250,000"
2025-03-31,Apartment,Luxurious fully finished apartment for sale with a beautiful view in the Fifth Settlement (with a special discount on cash).,3,3,138 Sq. M.,"Down payment: EGP 1,343,625","5th Settlement, New Cairo, Cairo","10,077,187"
2025-03-31,Apartment,"A bargain apartment with a turnkey price, luxurious finishing, with the lowest down payment and the longest repayment period.",3,3,250 Sq. M.,N/A,"Fifth Square Compound, 5th Settlement, New Cairo, Cairo","19,000,000"
2025-03-31,Apartment,Apartment one bedroom 59 Sqm Street view located in ICONIC RESORT. EL Hadaba Hurghada,1,1,59 Sq. M.,"Down payment: EGP 438,000","Hurghada, Red Sea","2,419,000"
2025-03-31,Apartment,"Ground floor with a garden, offering a discount and installment options for the longest possible period, located in the heart of New Cairo. Discount o",3,3,145 Sq. M.,N/A,"5th Settlement, New Cairo, Cairo","8,284,360"
2025-03-31,Apartment,For sale in madinty b15,2,2,111 Sq. M.,"Down payment: EGP 4,284,000","Madinaty, Cairo","6,334,000"
2025-03-31,Apartment,Studio For sale 75 Sqm Fully Finished With AC’s in Village West el Sheikh Zayed Ready To move,1,2,75 Sq. M.,"Down payment: EGP 3,743,201","Village West Compound, Sheikh Zayed, Giza","4,500,000"
2025-03-31,Chalet,Sea view chalet in Sea Shore North Coast 70m for sale,1,1,70 Sq. M.,N/A,"Seashore, North Coast, Matruh","7,000,000"
2025-03-31,Apartment,Apartment for sale 175 m { ready to move and finished } in Al Maqsad in R3 with installments over 10 years in new capital,3,3,175 Sq. M.,N/A,"Al Maqsad, New Capital City, Cairo","3,802,000"
2025-03-31,Apartment,"Apartment with a garden, installments over 12 years, a special opportunity and a 40% discount on the Suez Road in front of the gates of Al Shorouk, ne",3,2,130 Sq. M.,"Down payment: EGP 700,000","Shorouk Gardens, Shorouk City, Cairo","5,500,000"
2025-03-31,Apartment,don't miss this offer in New Cairo with lowest price in market,2,2,115 Sq. M.,0% Down Payment,"New Cairo, Cairo","4,400,000"
2025-03-31,Townhouse,Town house 243m for sale In Compound El Burouj,3,4,243 Sq. M.,"Down payment: EGP 11,000,000","Al Burouj, Shorouk City, Cairo","11,738,849"
2025-03-31,Apartment,"Apartment available for viewing, luxurious finishing, furnished with air conditioners, and a 40% discount, with a pool view, the highest return on inv",2,2,130 Sq. M.,"Down payment: EGP 600,000","Al Burouj, Shorouk City, Cairo","7,000,000"
2025-03-31,Apartment,"A 3 bedroom apartment for sale (50% discount) with facilities up to 12 years in a prime location opposite the Kempinski Hotel, First Settlement",3,2,166 Sq. M.,0% Down Payment,"1st Settlement, New Cairo, Cairo","6,500,000"
2025-03-31,Apartment,"With installments over 10 years and only a 5% down payment, contract now and own your apartment in the most prime location in the Golden Square Exte",3,2,140 Sq. M.,"Down payment: EGP 468,650","5th Settlement, New Cairo, Cairo","9,373,000"
2025-03-31,Apartment,3 Bedrooms Apartment for sale in taj city Compound  Without down payment or payments and installments over 12 years 🔥🔥    📌 On the Suez Road dire,3,2,166 Sq. M.,0% Down Payment,"Taj City Compound, 1st Settlement, New Cairo, Cairo","6,585,000"
2025-03-31,Villa,"Villa for sale less than the company price, BUA 212m SARAI Mostakbal City Compound,  Next to Madinaty,  minutes from the Fifth Settlement and AUC",4,4,212 Sq. M.,"Down payment: EGP 1,956,000","Sarai, Mostakbal City, Cairo","9,780,000"
2025-03-31,Apartment,10% down payment + equal installments over10 years prime Apartment landscape view,3,3,150 Sq. M.,0% Down Payment,"Jayd Compound, 5th Settlement, New Cairo, Cairo","5,000,000"
2025-03-31,Apartment,studio pool view in florenza-arabia hurghada red sea,N/A,1,76 Sq. M.,"Down payment: EGP 1,423,165","Hurghada, Red Sea","2,846,331"
2025-03-31,Apartment,Resale apartment for immediate delivery at a very special price for a quick sale in Taj City Compound + installments,3,2,146 Sq. M.,"Down payment: EGP 5,200,000","Taj City Compound, 1st Settlement, New Cairo, Cairo","6,200,000"
2025-03-31,Villa,Villa for immediate delivery at a special price for a quick sale in Taj City Compound + installments,5,6,265 Sq. M.,"Down payment: EGP 925,000","Taj City Compound, 1st Settlement, New Cairo, Cairo","18,500,000"
2025-03-31,Apartment,Apartment for immediate delivery in the Fifth Settlement - a special place at a good price!,2,2,130 Sq. M.,"Down payment: EGP 656,865","5th Settlement, New Cairo, Cairo","7,882,384"
2025-03-31,Apartment,Apartment 143 fully finished for sale in Al Burouj,2,2,143 Sq. M.,N/A,"Al Burouj, Shorouk City, Cairo","5,250,000"
2025-03-31,Apartment,151 m apartment with 5% dp 3 beds in swanlake residence new cairo very limited offer,3,3,151 Sq. M.,"Down payment: EGP 1,140,000","Swan Lake Residences, 1st Settlement, New Cairo, Cairo","22,800,000"
2025-03-31,Apartment,158 m apartment with 5% dp in a distinctive compound alpatio oro in 5th settlement,3,2,158 Sq. M.,"Down payment: EGP 553,000","EL Patio ORO Compound, 5th Settlement, New Cairo, Cairo","11,060,000"
2025-03-31,Apartment,"Your apartment is for immediate sale in the heart of Mountain View, with a limited-time discount for only 4 days. Installments are available for the a",3,3,145 Sq. M.,N/A,"Mountain View iCity Compound, 5th Settlement, New Cairo, Cairo","8,284,360"
2025-03-31,Chalet,"A ground-floor chalet with a garden for sale in La Vista Gardens, Ain Sokhna, near Porto Sokhna, with payment facilitation",3,2,150 Sq. M.,N/A,"La Vista Gardens, Ain Sukhna, Suez","15,000,000"
2025-03-31,Villa,Now you can complete your villa reservation and contract on the same day in Sarai El Mostakbal Compound with a 50% discount.,4,3,212 Sq. M.,N/A,"Sarai, Mostakbal City, Cairo","7,500,000"
2025-03-31,Apartment,"3 bedrooms- installment 8 years - 640,000 downpayment",3,3,136 Sq. M.,"Down payment: EGP 645,200","Rock Yard, Sheraton, Cairo","6,452,000"
2025-03-31,Apartment,"Apartment for sale in Jayd Compound, First Settlement, in front of Al-Rehab",3,3,160 Sq. M.,N/A,"Jayd Compound, 5th Settlement, New Cairo, Cairo","6,800,000"
2025-03-31,Apartment,zero down payment in Taj City and 12 years installments,2,2,117 Sq. M.,N/A,"Taj City Compound, 1st Settlement, New Cairo, Cairo","4,400,000"
2025-03-31,Apartment,Invest in Your Future: A Property That Pays Of in magawish-102sqm,2,1,102 Sq. M.,"Down payment: EGP 1,453,500","Hurghada, Red Sea","5,814,000"
2025-03-31,Apartment,Unlock Your Dream Home with Sea Swan resort -95 sqm,2,1,94 Sq. M.,"Down payment: EGP 1,472,500","Hurghada, Red Sea","5,890,000"
2025-03-31,Apartment,"Prime Location, Unmatched Value: An Investment That Appreciates",1,1,52 Sq. M.,"Down payment: EGP 767,000","Hurghada, Red Sea","3,068,000"
2025-03-31,Duplex,"A duplex for sale in Dejoya, New Administrative Capital, near the Diplomatic District, with equal installment plans.",3,2,189 Sq. M.,"Down payment: EGP 900,000","Dejoya 4, New Capital City, Cairo","9,000,000"
2025-03-31,Apartment,"Ground floor with a garden for sale with a distinctive view in the heart of the Fifth Settlement, minutes from AUC in the Hyde Park Compound",2,2,142 Sq. M.,"Down payment: EGP 800,000","Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","12,160,000"
2025-03-31,Apartment,Apartment-Private Garden-Fully Finished-0% Down Payment-6 Years Installments,3,3,164 Sq. M.,"Down payment: EGP 16,930","New Cairo, Cairo","16,930,000"
2025-03-31,Apartment,with 50% discount for first time in front of JW Marriott for limited time,3,2,156 Sq. M.,N/A,"New Cairo, Cairo","6,250,000"
2025-03-31,Apartment,"Book Now! 173m² in Lake House, Obour – 3 Beds, 3 Baths, 15% Down, 7 Years",3,3,173 Sq. M.,"Down payment: EGP 513,939","Obour City, Cairo","3,426,265"
2025-03-31,Penthouse,"Fully finished penthouse + roof for sale, ready for ready to move  in Ain Sokhna, in installments",3,3,190 Sq. M.,"Down payment: EGP 1,650,000","La Vista Topaz of Ain Sokhna, Ain Sukhna, Suez","16,500,000"
2025-03-31,Apartment,"Book Now! 81m² in Lake House, Obour – 240K Down, 18K/Month for 6 Years",1,1,81 Sq. M.,"Down payment: EGP 240,630","Obour City, Cairo","1,604,205"
2025-03-31,Twin House,The Best Opportunity to Get your home in the heart of Palm Hills ( the crown ),4,4,380 Sq. M.,N/A,"The Crown Compound, 6th of October, Giza","30,000,000"
2025-03-31,Apartment,For Sale Apartment 274m in Mountain view Hyde park,3,3,274 Sq. M.,N/A,"Mountain View Hyde Park Compound, 5th Settlement, New Cairo, Cairo","16,500,000"
2025-03-31,Twin House,Twin villa for sale with the lowest down payment and the longest payment period in Palm Hills,5,4,298 Sq. M.,"Down payment: EGP 1,116,000","Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","22,320,000"
2025-03-31,Apartment,Apartment-0% Down Payment-Fully Finished-Prime Location-6 Years Installments,3,3,163 Sq. M.,"Down payment: EGP 15,580","New Cairo, Cairo","15,580,000"
2025-03-31,Apartment,35% Cash Dis Apartment 10% Downpayment  Over installments 12 Years prime location landscape view,3,3,155 Sq. M.,0% Down Payment,"The Icon Residence Compound, 5th Settlement, New Cairo, Cairo","5,000,000"
2025-03-31,Apartment,Fully Finished-Apartment-One year Delivery- 5% Down payment- 8 Years Installments,3,3,158 Sq. M.,"Down payment: EGP 936,150","5th Settlement, New Cairo, Cairo","18,723,000"
2025-03-31,Apartment,"Ready to Move & Fully Finished 2-BR apartment, in the new Beach Front Towers Launchith a terrace and a panoramic sea view in New Alamein, w",2,2,217 Sq. M.,"Down payment: EGP 2,859,750","Alamein Towers, North Coast, Matruh","28,597,500"
2025-03-31,Penthouse,Lowest Downpayment 10 % Over 12 Years Installments Prime  Penthouse Landscape view,4,4,255 Sq. M.,0% Down Payment,"The Icon Residence Compound, 5th Settlement, New Cairo, Cairo","8,500,000"
2025-03-31,Apartment,The Cheapest 3-Bedrooms Apartment in New Cairo Unbeatable Price for a Limited Time!,3,2,166 Sq. M.,N/A,"New Cairo, Cairo","7,600,000"
2025-03-31,Villa,Villa Prime Location Delivery1 year Old price Next to Al Rehab,4,4,245 Sq. M.,"Down payment: EGP 3,298,097","5th Settlement, New Cairo, Cairo","21,987,310"
2025-03-31,Apartment,Apartment with Garden for sale in Palm Hills new Cairo  3% Downpayment ovet 10 years installment fully finished,3,3,200 Sq. M.,"Down payment: EGP 820,050","Palm Hills New Cairo Compound, 5th Settlement, New Cairo, Cairo","27,335,000"
2025-03-31,iVilla,"Investment Opportunity! I Villa 328m² + 85m² Garden in Lake House, 15% Down, 7 Years",4,5,413 Sq. M.,"Down payment: EGP 1,097,895","Obour City, Cairo","7,319,302"
2025-03-31,Apartment,"173m² in Lake House, Obour – 3 Beds, 3 Baths, 15% Down, 7 Years",3,3,173 Sq. M.,"Down payment: EGP 513,939","Obour City, Cairo","3,426,265"
2025-03-31,Apartment,Apartment Double View Ready to move Old price Fifth Settlemen,1,1,75 Sq. M.,"Down payment: EGP 729,509","5th Settlement, New Cairo, Cairo","7,295,097"
2025-03-31,Apartment,apartment with 50% cash discount in front of Egypt Airport,2,2,114 Sq. M.,N/A,"New Cairo, Cairo","4,500,000"
2025-03-31,Chalet,"chalet Fully finished  for sale with 3 bedrooms, direct sea view, Ready to move  in Ain Sokhna",3,2,140 Sq. M.,N/A,"La Vista 6, Ain Sukhna, Suez","9,800,000"
2025-03-31,Apartment,"A double-view corner apartment, fully finished with air conditioners and a free club membership with the most powerful real estate developers, with in",3,3,207 Sq. M.,"Down payment: EGP 5,750,000","Fifth Square Compound, 5th Settlement, New Cairo, Cairo","23,000,000"
2025-03-31,Apartment,Studio for sale in north coast sidi abd el-rahman with 10% Dp Fully finished,N/A,1,60 Sq. M.,"Down payment: EGP 464,629","Alura, North Coast, Matruh","4,646,296"
2025-03-31,Townhouse,Town house for sale - Compound Hyde Park New Cairo,3,5,218 Sq. M.,"Down payment: EGP 8,100,000","Hyde Park New Cairo Compound, 5th Settlement, New Cairo, Cairo","30,100,000"
2025-03-31,Apartment,3 bed apartment in new heliopolis sodic east with 825 thousand dp very limited offer,3,3,153 Sq. M.,"Down payment: EGP 825,000","Sodic East, New Heliopolis, Cairo","16,500,000"
